Geographical Location (Latitude),Geographical Location (Longitude),Sampling Date,Nitrogen (mg/L),Phosphorus (mg/L),State of Sewage System
-59.39867454,62.4899012,06-02-2016,5.899308607,1.836635313,Moderate
-80.69190054,-13.52451997,03-09-2020,3.250321794,1.753357333,Good
87.72987069,-165.8623503,24-12-2020,5.748399484,3.961629441,Moderate
-26.94848002,8.103647459,05-12-2017,5.554563483,4.305680668,Poor
-6.042591214,89.46237062,12-02-2015,6.67509984,4.686968032,Good
-23.53386172,-111.1953935,27-10-2020,0.775974477,2.514077517,Moderate
71.86212928,126.9891362,28-11-2018,3.902769445,4.993184925,Moderate
-58.96101705,9.395164613,28-11-2016,4.980137262,0.471474645,Moderate
-64.833567,-118.5108301,08-11-2015,0.524353121,3.217507599,Good
-50.4076377,123.2720752,04-11-2017,6.892254277,4.594429635,Good
-4.32022,118.2827107,11-04-2017,3.955027163,3.397285391,Good
54.63779641,13.51509964,13-03-2016,3.976474162,1.999186849,Poor
3.897329541,40.90877378,24-07-2017,7.364777958,2.261865114,Good
5.265864924,-51.47894739,19-11-2021,4.144200996,2.729948938,Good
-4.532861001,-114.8033699,12-08-2019,5.064926871,3.754769875,Good
-48.55476489,131.6935801,24-01-2014,6.153616726,0.108764185,Poor
62.07861425,-65.58470119,29-05-2014,3.743771871,0.250088657,Poor
-69.42172883,66.63791821,02-03-2020,6.759682796,0.770125605,Moderate
-23.60244707,-149.4233763,18-07-2020,1.447702765,0.985850555,Good
61.9029902,156.6248776,20-12-2020,5.477372058,3.476462385,Good
10.75487541,-101.2457082,21-01-2022,2.054579111,1.078876964,Poor
-77.87343571,-64.01717165,31-08-2019,4.492469637,1.493518389,Good
25.08943674,-123.8890887,27-08-2020,2.802797814,0.489562874,Moderate
77.90450189,72.62584182,29-06-2018,2.791654351,0.570263285,Poor
83.07167233,133.9649543,05-03-2023,2.119834836,4.214557496,Moderate
-33.40822822,-72.62974654,24-02-2015,5.075871945,3.520258213,Moderate
-66.56319919,119.8981127,21-04-2022,1.938183517,3.824734948,Good
17.87606327,-140.786663,11-03-2020,1.902436007,4.82025032,Good
-74.10525683,-151.3441088,02-07-2023,0.326951898,4.163563575,Good
-39.99166807,-8.83348525,22-09-2014,3.671574751,2.231507755,Poor
-61.48430754,-34.72003613,26-03-2023,9.627407627,0.117103749,Good
31.69207294,24.04469474,30-05-2021,9.397358603,2.381041871,Good
0.781066907,143.7775003,14-10-2018,8.644860557,4.61976464,Moderate
-29.99640232,127.6226515,20-09-2019,6.649342922,4.320285579,Poor
44.57227266,-134.2619338,04-11-2018,9.872540793,3.637334633,Good
-39.23656756,41.27062854,31-03-2022,3.106589505,1.407339118,Moderate
78.40146035,-78.22794977,17-02-2022,9.588435991,2.932572135,Moderate
80.25988255,176.5105023,06-04-2020,4.613364305,2.349065277,Good
37.97052386,125.2817622,24-04-2014,0.440212241,3.555271348,Moderate
46.76161037,-163.7894474,15-11-2014,6.126899954,2.666405685,Good
57.755271,27.17758814,09-03-2022,0.450085035,3.757842535,Good
-7.248727713,119.166827,11-07-2019,1.20101845,3.749489713,Good
89.76192712,-108.7837252,16-10-2021,7.424465405,2.376313646,Good
-31.53351171,-172.7149045,07-02-2020,0.024922429,3.143003213,Good
26.2048321,131.1316053,26-02-2018,0.698977714,1.402763824,Moderate
-42.5021054,-87.89698497,28-06-2023,5.815718954,2.295494229,Moderate
31.02122554,20.28226322,20-05-2015,0.754105496,4.342937767,Moderate
84.7504016,116.2632103,09-08-2023,3.30777085,2.592474495,Good
-51.46838522,86.87811855,27-05-2015,5.077097372,3.680310269,Good
7.068952219,-4.917595076,03-03-2019,8.086022914,3.182006912,Poor
55.50541865,-58.10115201,27-03-2020,9.653762588,4.371150815,Good
-26.01460496,66.51173582,19-11-2022,5.139445435,4.844078461,Good
68.26186556,87.6430721,25-12-2015,5.026179699,0.398361734,Good
-85.212333,127.8935813,06-07-2023,4.498905309,4.037640995,Good
-66.85208699,-87.35163884,05-03-2016,9.720965862,1.314849401,Good
-74.35552729,-38.68088463,02-10-2016,7.754220384,3.782845025,Moderate
-56.9542237,-169.3515428,25-11-2022,1.406593814,4.086483102,Good
29.11043314,-177.4864949,07-08-2016,6.610881306,1.063647877,Poor
28.05935846,-93.86410739,12-12-2022,6.386406437,1.129700753,Good
-83.01633176,92.54020859,02-05-2022,3.35042367,0.873003766,Poor
-30.79205435,141.8881781,09-02-2016,7.393498813,0.7502594,Poor
9.487446129,-155.590519,19-10-2017,2.511050443,2.462521035,Good
-18.33813013,167.4550908,07-12-2022,7.313712637,2.633558128,Poor
40.33225992,161.425609,02-09-2021,3.004884994,2.91109877,Moderate
54.11061001,-86.89726357,30-05-2022,0.571084962,2.240323242,Good
-87.36311997,5.479446644,20-06-2014,9.556857113,1.991355962,Moderate
-89.94903903,-140.1741124,24-07-2015,5.098994134,0.987906745,Good
-61.09796842,90.56564658,15-12-2017,8.885197335,4.282964036,Good
81.18801364,137.2801042,17-04-2021,9.547209891,0.096145937,Good
-12.16928461,30.07666557,02-12-2014,8.125302435,3.767305888,Poor
-22.52998906,78.84836606,27-08-2022,6.404389354,2.028546004,Good
15.02343776,-92.03642216,25-04-2019,5.90741446,1.582298223,Good
81.16985859,49.69495386,23-01-2015,4.263008865,2.520965968,Good
-59.80814472,145.1903779,12-12-2020,2.047099587,4.377948961,Moderate
-70.55794799,132.5396984,27-01-2018,0.100633986,4.118467497,Moderate
57.54403479,145.4720315,11-05-2017,7.129231222,0.125970332,Poor
-24.59035944,46.75534373,31-07-2018,5.464486176,4.610106661,Poor
-52.5535842,-31.35710044,01-09-2020,5.869615037,2.091545012,Good
-11.3662334,-34.55509513,13-03-2021,1.357717106,2.694862328,Moderate
35.75706971,154.5774297,04-11-2019,2.362634389,1.390477555,Moderate
35.10802721,30.21889935,03-05-2016,6.538690481,2.540764091,Moderate
-32.58152852,53.53980608,30-09-2017,3.711634993,2.787063346,Moderate
18.25614717,-78.87649431,02-09-2015,7.537955438,1.602674726,Good
74.25835314,161.5909472,02-10-2020,6.733182198,1.243757925,Good
-83.66165203,114.5511772,07-12-2018,1.763231693,0.775325385,Moderate
-83.98162039,145.5792647,10-10-2020,5.059551306,3.883330424,Poor
-47.34578206,113.8318473,09-02-2019,4.398738406,2.190635725,Poor
-37.74924377,-16.19141914,08-02-2016,6.261892665,2.787382152,Moderate
71.03397142,-95.53589647,21-08-2014,8.212190703,3.202978096,Moderate
75.24515185,24.17777515,01-03-2014,8.88673453,2.879013702,Good
76.47953696,-138.9819361,11-10-2023,3.271243569,1.821925076,Good
-45.84189675,91.07209245,21-11-2019,5.074939042,2.760466863,Good
76.70100642,31.41011077,02-04-2022,4.355300977,0.09014028,Good
-15.10580239,-61.10664091,18-10-2021,3.358507419,1.998891669,Poor
-0.664598097,95.4402584,28-05-2014,0.608529845,4.20821811,Good
-44.00479316,-27.57827653,15-09-2015,5.85704836,2.003871537,Moderate
23.06532015,-43.95348731,24-03-2015,7.811183756,0.555990219,Moderate
-39.96630957,-101.6337786,03-09-2015,6.033354538,3.434125565,Moderate
36.4492016,-68.80389828,21-04-2017,2.669171619,2.385029532,Moderate
71.97290017,161.509547,16-05-2022,7.849965234,4.316257383,Poor
-49.17749832,-49.84643426,30-01-2015,8.749175713,4.814285102,Moderate
3.328678838,-169.5565374,16-08-2018,0.78547548,2.09683964,Good
67.99049238,154.5734119,25-01-2023,1.444794158,4.673259295,Poor
80.94778374,33.89043899,18-05-2019,9.449270025,4.33786392,Good
39.06878447,47.41064692,27-08-2016,6.559689547,3.407362785,Moderate
-36.7826351,-162.2413927,02-06-2023,7.833814694,3.921876296,Poor
62.36492632,-120.6565824,28-03-2022,1.637885161,1.759003571,Good
-21.37878267,38.57674392,01-12-2022,3.725403638,3.527575057,Good
63.47987977,94.67154995,19-11-2021,6.820215657,3.812414392,Moderate
22.30205903,11.78384882,28-09-2022,4.004328319,0.363773157,Moderate
-27.40180249,114.1249798,05-11-2018,8.776334289,0.480024274,Good
57.3589996,-43.87254459,05-06-2021,3.232186754,0.719178136,Good
-65.26554732,-12.13111019,09-03-2022,7.525511319,2.475873713,Moderate
21.43428106,13.45752638,10-09-2020,7.86693854,2.524945486,Moderate
13.81243387,154.7201529,29-05-2022,1.494368853,3.660020984,Good
24.92025547,-152.0576472,10-12-2015,5.013159729,0.880951232,Poor
38.00628021,42.5438613,05-04-2015,8.484220262,1.117311454,Good
54.51201527,22.93892656,01-01-2021,5.714369912,2.352434419,Poor
-3.566909106,-87.27522721,18-03-2014,9.964192919,1.387082169,Moderate
-53.42093216,-130.2021962,26-03-2018,1.214092585,3.099217764,Poor
39.77361678,121.5825524,29-09-2023,5.760282764,0.842593428,Good
-82.07233764,141.1362687,01-03-2020,6.361138659,1.619900507,Good
-87.9184682,-81.58131192,20-02-2018,6.77087477,1.727482445,Good
88.89019842,-148.1574757,18-04-2015,3.983471734,1.070527159,Good
-32.75344761,117.2106295,17-02-2020,6.798111227,2.514678068,Poor
-72.92894591,140.1814317,29-09-2018,1.700782864,0.866679234,Good
40.85621243,-179.1282551,23-03-2018,0.475954187,0.569868979,Good
-88.02450478,-118.1995371,11-01-2014,0.652688316,0.411434606,Moderate
-88.55607964,118.3388505,21-01-2016,3.761161273,0.588677917,Moderate
68.634161,-124.1503571,17-07-2016,6.9108257,1.532105295,Moderate
11.1129111,-168.8288059,31-12-2020,9.402511074,3.531500716,Good
-44.38575746,-161.480308,28-06-2019,3.348472037,4.135642962,Good
-29.2245991,-38.89731444,25-08-2016,4.064515083,2.368651585,Poor
-8.602140144,138.8708445,31-05-2022,9.270315772,2.945989364,Poor
-37.53267796,80.73027817,26-02-2017,9.411741218,4.165897838,Moderate
-13.26608984,-96.97143581,22-12-2020,6.754141838,3.429983342,Good
83.96846682,-179.3736349,01-03-2014,3.046891161,0.75740141,Good
21.49925481,166.8162035,21-09-2022,9.836232286,1.96846088,Good
35.85026745,140.8043746,02-03-2023,8.430507213,4.779186349,Poor
59.56421545,-158.7576288,11-04-2022,1.433651999,1.489169859,Good
-53.03465112,39.77085535,12-01-2017,2.925471523,0.614766102,Good
-22.72491854,-137.5397573,28-03-2019,6.613468509,0.731769811,Poor
27.84067586,-58.43284962,14-09-2016,8.049536766,2.928434855,Good
-29.63371136,-159.9603351,21-04-2015,4.707274352,4.913468145,Good
1.3862023,166.7996275,01-03-2019,5.940184616,3.798788749,Good
50.76343477,62.09588596,23-03-2023,9.678894662,1.282531504,Poor
-50.19395304,-141.954535,12-02-2014,8.952542907,4.169532783,Moderate
63.48656181,2.150109287,30-09-2019,1.204006867,3.115578392,Poor
27.24190211,76.85609269,07-06-2015,9.5285429,3.579081354,Good
44.20505744,52.92331632,03-11-2018,3.253950701,1.422569841,Moderate
42.01414505,128.5381502,20-10-2017,4.285349765,0.367070037,Poor
58.52171338,-82.92919409,22-08-2016,5.211270732,0.034950735,Moderate
-12.18812117,133.8705906,21-03-2018,0.728443098,1.393329928,Good
19.84370303,-46.65651114,20-02-2016,3.002876206,1.19521551,Good
-26.68830926,67.73024542,17-01-2023,5.423099952,3.570757271,Good
-84.55958204,-125.2099398,06-02-2021,9.01238176,1.931021616,Poor
-46.204445,28.74044572,26-09-2019,1.174397329,0.408715201,Good
79.30193391,14.48179969,13-08-2023,7.191686858,2.193592749,Good
58.70659739,-77.83893954,31-03-2016,9.059496955,4.646184274,Moderate
-5.861273761,-65.85922584,05-10-2016,8.648928433,4.129028935,Moderate
0.982772601,-154.2052528,04-09-2023,9.657790308,0.919095672,Good
28.29973799,178.4509073,01-07-2016,1.136058053,1.764840483,Moderate
39.41643296,-124.5469642,02-11-2015,5.227084779,3.574162326,Good
79.30413022,-127.6741088,11-10-2019,5.698661468,3.839854279,Good
46.27596815,-21.63716966,04-01-2016,6.076670309,2.776092303,Moderate
-42.26262867,85.90115171,04-05-2023,9.477882105,1.234998025,Moderate
-13.92788779,134.1964024,22-09-2017,4.507960118,2.115461941,Good
1.367560527,45.74786696,12-01-2021,8.992826642,1.052899851,Good
66.00347805,-171.1759337,06-09-2022,4.359877927,0.475751306,Good
66.77007238,50.42779157,15-04-2021,9.02511071,4.888636471,Good
-6.319224419,75.03035158,02-08-2020,4.737019248,3.013572606,Moderate
9.482144181,144.6409066,04-03-2018,7.770126485,3.210617838,Good
-28.42816914,118.2024403,18-06-2019,7.80562205,0.410632921,Poor
-12.4230822,105.2731929,12-10-2022,5.941230806,0.47134376,Moderate
88.6676338,-51.70339977,26-07-2018,3.551038415,3.660848429,Moderate
-77.27359735,-84.83221307,26-11-2015,1.722792163,4.058434797,Moderate
-81.0529031,-29.40149246,03-05-2018,7.81090737,2.237134632,Good
24.98819687,130.5953025,06-02-2020,6.419608813,0.503135082,Poor
24.03853839,-40.84458459,17-06-2020,2.531714847,1.985671668,Good
0.888068069,87.28697814,24-02-2019,8.677253113,1.741715575,Good
8.307488842,167.4046057,03-10-2020,5.329596371,1.129540345,Good
-11.4488996,-96.35457277,02-09-2015,9.093478825,3.096352685,Moderate
75.50843414,114.1499315,19-12-2018,9.194879277,0.958375887,Good
-82.28818111,-139.0199462,03-03-2016,2.836311206,1.519128686,Good
-69.52461894,-105.867013,06-04-2018,8.10092035,2.338111541,Good
87.44696738,27.0712716,21-02-2015,5.279691501,4.502988349,Good
-50.39769617,-29.31952222,12-11-2020,4.746703364,4.219270171,Good
-33.32584331,114.0153969,06-07-2021,6.182462901,4.511995211,Good
-80.20074837,-85.32073279,18-06-2017,5.270353048,1.044476157,Poor
-23.82331347,-20.89731604,08-09-2014,7.147132734,0.409721911,Moderate
38.24344258,-134.6181939,06-05-2020,2.693026962,0.015457709,Good
-84.46143783,145.5243968,14-05-2023,5.398382666,3.526065365,Good
-59.72536008,-154.4007243,06-07-2020,3.470746619,0.764727814,Good
-9.082228292,77.38666721,05-09-2017,1.816498408,3.089028764,Moderate
-48.7793387,37.006568,15-02-2014,2.218941313,1.769372832,Poor
-9.141632678,-178.6891147,30-11-2018,5.954550023,4.611215133,Moderate
63.76367538,150.0819925,16-01-2020,9.762029973,3.993623989,Moderate
65.26412029,146.8389725,31-12-2017,2.52921033,2.779319313,Poor
-40.51304207,-93.29199006,28-10-2014,5.85694081,0.065116782,Good
77.45153338,-85.66534307,24-02-2014,1.422571013,4.571900174,Moderate
86.5738434,162.405443,17-12-2022,8.548235192,1.017858235,Moderate
77.04484791,-20.80732851,27-08-2017,7.812857511,0.291999325,Moderate
-50.0910463,27.43985518,17-12-2021,8.06105247,2.06894827,Poor
-48.45363822,125.1348354,04-09-2017,0.513994671,3.486643521,Moderate
40.96607051,44.33258992,21-05-2020,0.091873701,0.46283728,Poor
-66.01892738,-114.3616692,21-09-2016,0.675223418,2.992971391,Good
8.228196216,-29.15631789,12-12-2021,8.395973624,0.572239074,Good
-26.10089842,-150.8243496,28-05-2019,6.062521903,0.772246083,Moderate
67.195574,-87.99593616,22-02-2017,9.433840278,1.71873556,Moderate
82.3127149,-34.22176301,28-01-2017,4.294581749,1.299441649,Moderate
60.79620132,-156.8544511,05-07-2014,5.759907155,1.840808563,Good
-3.865526286,114.9815987,05-04-2016,7.444848555,1.792525886,Good
-56.92610663,175.7493023,16-06-2022,5.271288049,0.663688513,Good
-73.78021133,-3.370779492,10-01-2018,2.58194338,2.210805846,Good
8.281190224,177.4966506,18-07-2020,3.471950574,1.984608486,Moderate
14.39852068,177.3830254,11-05-2017,8.054254001,2.20746143,Good
-10.65897719,161.9429014,02-08-2022,2.191181001,1.27735456,Poor
77.63307161,168.628933,22-01-2015,3.981154927,3.697591868,Moderate
0.069508216,-134.8775563,23-03-2019,9.234645265,1.043587188,Moderate
-49.61893396,-179.4676204,04-05-2015,0.76824499,0.858392134,Moderate
-52.90273108,-12.70586181,27-10-2015,6.057611779,2.760328678,Good
-87.9995663,-21.37181941,01-07-2016,6.107744569,0.457890022,Poor
67.91839504,-160.5538137,24-09-2014,4.511582808,2.370635581,Poor
-51.4517555,142.8956796,12-10-2015,7.141160092,0.141649585,Moderate
-18.01116361,-147.0900538,05-04-2023,2.145551468,1.07895331,Good
-88.23054561,-56.35609073,31-10-2020,2.189021901,0.89461134,Poor
-41.01796514,-98.00398727,06-09-2016,0.993397562,3.211043132,Moderate
-42.74417073,23.20043416,13-02-2016,7.007530479,1.694417875,Good
54.93271426,63.06582417,28-05-2017,7.160927751,3.699801697,Moderate
-41.32497895,55.40640857,01-03-2020,5.687352996,1.757199745,Moderate
54.64381471,-175.2524949,01-12-2020,3.942887195,2.923066399,Good
-82.020562,-159.6699091,22-10-2015,6.915073973,1.397358868,Good
-51.98462068,-116.1058365,22-12-2023,7.776632072,2.416502106,Good
-34.30265476,42.57514081,17-04-2022,5.772551448,2.46291421,Poor
-65.09295014,-32.88993729,19-07-2015,4.299812216,4.302511385,Good
34.79117497,17.25697742,07-03-2017,8.152829418,3.786206376,Moderate
77.89871159,-73.12494547,15-02-2014,8.57827813,1.83262478,Good
57.09330689,-68.39888607,05-07-2020,8.058037906,1.237988844,Good
-28.14335919,21.02342457,30-12-2021,1.19855028,3.822162334,Poor
44.10943231,159.8477034,24-12-2018,1.285127847,2.536404993,Good
33.74978173,154.4502499,08-05-2022,1.753724435,1.225799823,Good
48.65081454,-15.29145384,28-07-2014,4.362301637,3.195299974,Good
30.19612064,123.3954157,17-04-2017,3.247910479,0.294092895,Moderate
37.45235173,-5.546852177,09-09-2018,1.327091286,4.630943403,Good
-1.342720294,-65.29369209,07-12-2022,4.702172152,3.37606377,Good
19.95641605,20.41668531,28-02-2021,0.126464243,3.644396747,Moderate
64.56816135,116.7322034,27-03-2018,7.618090815,3.528733059,Good
-8.183926847,-37.5605939,06-06-2020,1.96601805,2.015576032,Good
19.53564119,48.00888581,16-12-2015,9.307062491,1.619502834,Good
-11.06726629,-111.1866723,20-01-2023,1.809393443,3.428486222,Moderate
-39.18217603,-165.2746412,28-05-2023,7.872557979,0.21152537,Good
86.50714867,119.9899403,26-02-2023,7.215488243,2.854199524,Moderate
68.2974682,-116.6204945,21-07-2014,4.590128532,0.480492705,Good
38.31345059,142.9291373,06-07-2020,7.657800434,3.194179569,Good
1.85117224,-110.4786112,21-05-2021,4.844387,2.097198304,Moderate
61.09360269,-118.3708209,27-10-2016,4.98785005,2.372740081,Poor
69.6582765,121.1483051,06-09-2023,5.107180185,3.886178842,Good
-45.36939673,-59.27650072,19-05-2023,3.740022268,1.471002122,Good
42.02875594,24.68420089,10-08-2016,4.887684557,4.968327393,Good
-25.77570512,-104.9650598,04-06-2023,4.209286316,1.26460925,Good
-48.83786294,2.194905967,08-03-2021,0.923917433,0.519773745,Moderate
-43.04131902,22.68145596,21-12-2014,8.891705922,1.312632672,Moderate
-69.62460376,-142.5474159,10-08-2017,4.410391197,1.271063971,Moderate
-49.79158472,4.344243338,22-10-2015,9.062967927,2.02802881,Moderate
69.42886218,17.7080513,26-01-2015,7.861268409,2.34343866,Poor
-37.80925523,19.16206313,13-04-2017,1.386664517,0.499992094,Poor
83.218127,90.85801597,28-02-2020,0.38913981,4.544778671,Good
-12.459931,-71.86969933,21-04-2020,0.255838417,4.351516446,Good
-59.12195608,-86.07348896,16-10-2017,0.814746169,1.914149121,Moderate
-56.10522296,-149.1864865,12-10-2015,3.620573667,2.043148536,Poor
-71.75772612,-89.10402418,06-04-2017,3.805073635,1.804142994,Good
17.16040047,-101.6151366,19-05-2023,3.182917869,3.883605774,Good
80.06080719,-142.6314734,03-07-2023,1.838289366,3.26412558,Moderate
20.99950761,-59.08104669,17-07-2020,0.696064385,3.075926029,Moderate
-26.73724328,72.15816775,05-06-2015,8.581336777,2.940587343,Moderate
-65.27072788,-23.98931266,15-07-2014,4.865829967,3.907919261,Good
30.07415967,19.24959425,26-02-2016,8.981065706,1.588657431,Poor
-2.749535167,-165.4493104,02-02-2015,6.658974042,0.240029459,Good
-5.330995,96.7246312,15-04-2017,0.6383698,1.486482462,Good
-7.533778517,-14.29577448,03-11-2014,0.352036484,0.409121434,Good
71.30254957,-105.4898952,20-06-2021,3.270003325,2.41687526,Moderate
64.50550367,-29.8269343,25-11-2018,9.780715216,1.929236789,Moderate
-17.24958063,103.2247153,09-05-2023,8.705792502,1.756280028,Good
-71.78466283,-145.8498151,13-12-2016,6.383458938,2.433962045,Moderate
1.961893612,-32.49674019,28-10-2018,7.558803515,3.229605171,Poor
